,FH
2023-08-29 16:29:45,34.488346
2023-08-29 16:30:00,34.445786
2023-08-29 16:30:15,34.4543
2023-08-29 16:30:30,34.504463
2023-08-29 16:30:45,34.467075
2023-08-29 16:31:00,34.450844
2023-08-29 16:31:15,34.483658
2023-08-29 16:31:30,34.379494
2023-08-29 16:31:45,34.463913
2023-08-29 16:32:00,34.436546
2023-08-29 16:32:15,34.426304
2023-08-29 16:32:30,34.40935
2023-08-29 16:32:45,34.462357
2023-08-29 16:33:00,34.56561
2023-08-29 16:33:15,34.464085
2023-08-29 16:33:30,34.428196
2023-08-29 16:33:45,34.496704
2023-08-29 16:34:00,34.40425
2023-08-29 16:34:15,34.506123
2023-08-29 16:34:30,34.4924
2023-08-29 16:34:45,34.46376
2023-08-29 16:35:00,34.450146
2023-08-29 16:35:15,34.36227
2023-08-29 16:35:30,34.41958
2023-08-29 16:35:45,34.450565
2023-08-29 16:36:00,34.434933
2023-08-29 16:36:15,34.46368
2023-08-29 16:36:30,34.43448
2023-08-29 16:36:45,34.492798
2023-08-29 16:37:00,34.449963
2023-08-29 16:37:15,34.473293
2023-08-29 16:37:30,34.49912
2023-08-29 16:37:45,34.478848
2023-08-29 16:38:00,34.421494
2023-08-29 16:38:15,34.474243
2023-08-29 16:38:30,34.522053
2023-08-29 16:38:45,34.56512
2023-08-29 16:39:00,34.55179
2023-08-29 16:39:15,34.415985
2023-08-29 16:39:30,34.50408
2023-08-29 16:39:45,34.419823
2023-08-29 16:40:00,34.36517
2023-08-29 16:40:15,34.522392
2023-08-29 16:40:30,34.441902
2023-08-29 16:40:45,34.462635
2023-08-29 16:41:00,34.413296
2023-08-29 16:41:15,34.508743
2023-08-29 16:41:30,34.62895
2023-08-29 16:41:45,34.395565
2023-08-29 16:42:00,34.4985
2023-08-29 16:42:15,34.442284
2023-08-29 16:42:30,34.51266
2023-08-29 16:42:45,34.437668
2023-08-29 16:43:00,34.49414
2023-08-29 16:43:15,34.38194
2023-08-29 16:43:30,34.489456
2023-08-29 16:43:45,34.465164
2023-08-29 16:44:00,34.41204
2023-08-29 16:44:15,34.489574
2023-08-29 16:44:30,34.433125
2023-08-29 16:44:45,34.512405
2023-08-29 16:45:00,34.436104
2023-08-29 16:45:15,34.50247
2023-08-29 16:45:30,34.530228
2023-08-29 16:45:45,34.50772
2023-08-29 16:46:00,34.41342
2023-08-29 16:46:15,34.43773
2023-08-29 16:46:30,34.48184
2023-08-29 16:46:45,34.436035
2023-08-29 16:47:00,34.465916
2023-08-29 16:47:15,34.426933
2023-08-29 16:47:30,34.50924
2023-08-29 16:47:45,34.494305
2023-08-29 16:48:00,34.45809
2023-08-29 16:48:15,34.590286
2023-08-29 16:48:30,34.44051
2023-08-29 16:48:45,34.494316
2023-08-29 16:49:00,34.448593
2023-08-29 16:49:15,34.493828
2023-08-29 16:49:30,34.444107
2023-08-29 16:49:45,34.486652
2023-08-29 16:50:00,34.488346
2023-08-29 16:50:15,34.451702
2023-08-29 16:50:30,34.457336
2023-08-29 16:50:45,34.55594
2023-08-29 16:51:00,34.5324
2023-08-29 16:51:15,34.39451
2023-08-29 16:51:30,34.48751
2023-08-29 16:51:45,34.53002
2023-08-29 16:52:00,34.42336
2023-08-29 16:52:15,34.4403
2023-08-29 16:52:30,34.436115
2023-08-29 16:52:45,34.397686
2023-08-29 16:53:00,34.480747
2023-08-29 16:53:15,34.521996
2023-08-29 16:53:30,34.44639
2023-08-29 16:53:45,34.47167
2023-08-29 16:54:00,34.43614
2023-08-29 16:54:15,34.457405
2023-08-29 16:54:30,34.489864
2023-08-29 16:54:45,34.462208
2023-08-29 16:55:00,34.400482
2023-08-29 16:55:15,34.57223
2023-08-29 16:55:30,34.459724
2023-08-29 16:55:45,34.524036
2023-08-29 16:56:00,34.49122
