,FH
2023-08-29 00:15:15,32.771306093963666
2023-08-29 00:15:30,32.724632507730526
2023-08-29 00:15:45,32.67801457690213
2023-08-29 00:16:00,32.63145257119273
2023-08-29 00:16:15,32.584946757605394
2023-08-29 00:16:30,32.538497401344465
2023-08-29 00:16:45,32.492104768572844
2023-08-29 00:17:00,32.44576912534754
2023-08-29 00:17:15,32.399490732617735
2023-08-29 00:17:30,32.35326985481603
2023-08-29 00:17:45,32.30710675405051
2023-08-29 00:18:00,32.26100169206725
2023-08-29 00:18:15,32.214954929262944
2023-08-29 00:18:30,32.1689667249478
2023-08-29 00:18:45,32.1230373372555
2023-08-29 00:19:00,32.07716702555251
2023-08-29 00:19:15,32.03135604551747
2023-08-29 00:19:30,31.985604654570388
2023-08-29 00:19:45,31.93991310724129
2023-08-29 00:20:00,31.894281658518892
2023-08-29 00:20:15,31.84871056349718
2023-08-29 00:20:30,31.80320007218033
2023-08-29 00:20:45,31.757750437936267
2023-08-29 00:21:00,31.71236191256606
2023-08-29 00:21:15,31.667034744843775
2023-08-29 00:21:30,31.62176918529837
2023-08-29 00:21:45,31.576565482467068
2023-08-29 00:22:00,31.53142388284639
2023-08-29 00:22:15,31.48634463326021
2023-08-29 00:22:30,31.44132797995934
2023-08-29 00:22:45,31.396374168286002
2023-08-29 00:23:00,31.35148344213603
2023-08-29 00:23:15,31.306656043661114
2023-08-29 00:23:30,31.261892216527343
2023-08-29 00:23:45,31.217192201377145
2023-08-29 00:24:00,31.172556237955767
2023-08-29 00:24:15,31.127984566518784
2023-08-29 00:24:30,31.083477425718044
2023-08-29 00:24:45,31.039035053728234
2023-08-29 00:25:00,30.99465768748165
2023-08-29 00:25:15,30.950345561830968
2023-08-29 00:25:30,30.906098911885113
2023-08-29 00:25:45,30.8619179728825
2023-08-29 00:26:00,30.817802976597655
2023-08-29 00:26:15,30.773754156450206
2023-08-29 00:26:30,30.729771742900056
2023-08-29 00:26:45,30.685855968184505
2023-08-29 00:27:00,30.642007059085437
2023-08-29 00:27:15,30.598225245510303
2023-08-29 00:27:30,30.554510755144943
2023-08-29 00:27:45,30.51086381541506
2023-08-29 00:28:00,30.467284650725645
2023-08-29 00:28:15,30.423773487349564
2023-08-29 00:28:30,30.38033054851118
2023-08-29 00:28:45,30.336956057021737
2023-08-29 00:29:00,30.29365023474578
2023-08-29 00:29:15,30.25041330324888
2023-08-29 00:29:30,30.207245483216752
2023-08-29 00:29:45,30.164146993916464
2023-08-29 00:30:00,30.12111805278818
2023-08-29 00:30:15,30.078158877229125
2023-08-29 00:30:30,30.035269684819006
2023-08-29 00:30:45,29.992450689749756
2023-08-29 00:31:00,29.94970210728281
2023-08-29 00:31:15,29.907024151031436
2023-08-29 00:31:30,29.864417035067724
2023-08-29 00:31:45,29.821880968439874
2023-08-29 00:32:00,29.779416163784123
2023-08-29 00:32:15,29.73702283006548
2023-08-29 00:32:30,29.694701177303365
2023-08-29 00:32:45,29.652451412172056
2023-08-29 00:33:00,29.610273743743175
2023-08-29 00:33:15,29.568168375382587
2023-08-29 00:33:30,29.526135514077232
2023-08-29 00:33:45,29.48417536309719
2023-08-29 00:34:00,29.4422881261701
2023-08-29 00:34:15,29.400474005640238
2023-08-29 00:34:30,29.35873320348788
2023-08-29 00:34:45,29.317065919520957
2023-08-29 00:35:00,29.275472353200758
2023-08-29 00:35:15,29.233952702385352
2023-08-29 00:35:30,29.19250716582219
2023-08-29 00:35:45,29.151135939201577
2023-08-29 00:36:00,29.109839218698
2023-08-29 00:36:15,29.068617200398556
2023-08-29 00:36:30,29.027470075473804
2023-08-29 00:36:45,28.986398038567636
2023-08-29 00:37:00,28.945401280660022
2023-08-29 00:37:15,28.90447999388492
2023-08-29 00:37:30,28.86363436694231
2023-08-29 00:37:45,28.822864589597728
