,FH
2024-03-18 01:19:00,137.86816331402946
2024-03-18 01:19:15,137.99822729317236
2024-03-18 01:19:30,138.128459332418
2024-03-18 01:19:45,138.25885805446723
2024-03-18 01:20:00,138.38942208185912
2024-03-18 01:20:15,138.5201500318942
2024-03-18 01:20:30,138.6510405135581
2024-03-18 01:20:45,138.78209213206614
2024-03-18 01:21:00,138.91330348782435
2024-03-18 01:21:15,139.04467317252406
2024-03-18 01:21:30,139.17619978276676
2024-03-18 01:21:45,139.30788190015022
2024-03-18 01:22:00,139.43971810288747
2024-03-18 01:22:15,139.5717069689602
2024-03-18 01:22:30,139.7038470665199
2024-03-18 01:22:45,139.83613696005267
2024-03-18 01:23:00,139.96857520608305
2024-03-18 01:23:15,140.10116036558992
2024-03-18 01:23:30,140.23389098504964
2024-03-18 01:23:45,140.36676560905033
2024-03-18 01:24:00,140.49978277566606
2024-03-18 01:24:15,140.6329410229838
2024-03-18 01:24:30,140.7662388757271
2024-03-18 01:24:45,140.89967486556696
2024-03-18 01:25:00,141.0332475090574
2024-03-18 01:25:15,141.16695532142305
2024-03-18 01:25:30,141.3007968129915
2024-03-18 01:25:45,141.43477048914465
2024-03-18 01:26:00,141.56887484731794
2024-03-18 01:26:15,141.7031083898275
2024-03-18 01:26:30,141.83746960457498
2024-03-18 01:26:45,141.97195697607495
2024-03-18 01:27:00,142.10656898925208
2024-03-18 01:27:15,142.24130411941263
2024-03-18 01:27:30,142.3761608385352
2024-03-18 01:27:45,142.5111376109429
2024-03-18 01:28:00,142.6462329060386
2024-03-18 01:28:15,142.78144517868637
2024-03-18 01:28:30,142.9167728825843
2024-03-18 01:28:45,143.05221446494153
2024-03-18 01:29:00,143.1877683736271
2024-03-18 01:29:15,143.32343304351923
2024-03-18 01:29:30,143.45920691664122
2024-03-18 01:29:45,143.59508842069056
2024-03-18 01:30:00,143.73107598194338
2024-03-18 01:30:15,143.86716802253886
2024-03-18 01:30:30,144.00336295989172
2024-03-18 01:30:45,144.13965920561805
2024-03-18 01:31:00,144.27605517018236
2024-03-18 01:31:15,144.412549258107
2024-03-18 01:31:30,144.54913987111746
2024-03-18 01:31:45,144.68582540353853
2024-03-18 01:32:00,144.82260424683201
2024-03-18 01:32:15,144.95947478857556
2024-03-18 01:32:30,145.0964354082528
2024-03-18 01:32:45,145.23348449189947
2024-03-18 01:33:00,145.37062041076723
2024-03-18 01:33:15,145.50784153572403
2024-03-18 01:33:30,145.64514623156958
2024-03-18 01:33:45,145.78253286426977
2024-03-18 01:34:00,145.91999979067361
2024-03-18 01:34:15,146.0575453619984
2024-03-18 01:34:30,146.19516793536587
2024-03-18 01:34:45,146.33286585417238
2024-03-18 01:35:00,146.47063746088668
2024-03-18 01:35:15,146.60848109449861
2024-03-18 01:35:30,146.74639508811316
2024-03-18 01:35:45,146.88437777464975
2024-03-18 01:36:00,147.02242748133804
2024-03-18 01:36:15,147.16054253356702
2024-03-18 01:36:30,147.29872124942162
2024-03-18 01:36:45,147.43696194494785
2024-03-18 01:37:00,147.57526293282967
2024-03-18 01:37:15,147.7136225185989
2024-03-18 01:37:30,147.8520390141508
2024-03-18 01:37:45,147.9905107180001
2024-03-18 01:38:00,148.1290359265396
2024-03-18 01:38:15,148.2676129380299
2024-03-18 01:38:30,148.40624004196
2024-03-18 01:38:45,148.5449155260828
2024-03-18 01:39:00,148.68363767180338
2024-03-18 01:39:15,148.82240476677478
2024-03-18 01:39:30,148.96121508575925
2024-03-18 01:39:45,149.10006690295793
2024-03-18 01:40:00,149.2389584882189
2024-03-18 01:40:15,149.37788811304617
2024-03-18 01:40:30,149.51685403908206
2024-03-18 01:40:45,149.6558545299318
2024-03-18 01:41:00,149.7948878459897
2024-03-18 01:41:15,149.9339522413396
2024-03-18 01:41:30,150.07304596895867
2024-03-18 01:41:45,150.21216727824856
2024-03-18 01:42:00,150.35131441635158
2024-03-18 01:42:15,150.49048562367844
2024-03-18 01:42:30,150.6296791483808
2024-03-18 01:42:45,150.7688932236041
2024-03-18 01:43:00,150.90812608833386
2024-03-18 01:43:15,151.04737597364576
2024-03-18 01:43:30,151.18664110990693
2024-03-18 01:43:45,151.32591972113624
2024-03-18 01:44:00,151.46521003918858
2024-03-18 01:44:15,151.60451028289688
2024-03-18 01:44:30,151.74381867242096
2024-03-18 01:44:45,151.8831334233731
2024-03-18 01:45:00,152.02245275417636
2024-03-18 01:45:15,152.161774875743
2024-03-18 01:45:30,152.3010979949498
2024-03-18 01:45:45,152.44042032669338
2024-03-18 01:46:00,152.57974007322582
2024-03-18 01:46:15,152.7190554382936
2024-03-18 01:46:30,152.85836462318952
2024-03-18 01:46:45,152.99766582554977
2024-03-18 01:47:00,153.1369572442571
2024-03-18 01:47:15,153.27623707624025
2024-03-18 01:47:30,153.415503511448
2024-03-18 01:47:45,153.55475474460286
2024-03-18 01:48:00,153.6939889633369
2024-03-18 01:48:15,153.83320435554108
2024-03-18 01:48:30,153.97239910315452
2024-03-18 01:48:45,154.1115713977509
2024-03-18 01:49:00,154.2507194177341
2024-03-18 01:49:15,154.38984134412885
2024-03-18 01:49:30,154.52893535446464
2024-03-18 01:49:45,154.6679996299572
2024-03-18 01:50:00,154.80703234459108
2024-03-18 01:50:15,154.94603167002336
2024-03-18 01:50:30,155.08499578618796
2024-03-18 01:50:45,155.2239228618274
2024-03-18 01:51:00,155.36281106745176
2024-03-18 01:51:15,155.5016585726814
2024-03-18 01:51:30,155.64046354394418
2024-03-18 01:51:45,155.77922415007382
2024-03-18 01:52:00,155.91793855892413
2024-03-18 01:52:15,156.05660493179371
2024-03-18 01:52:30,156.19522143615444
2024-03-18 01:52:45,156.333786233495
2024-03-18 01:53:00,156.47229748603186
2024-03-18 01:53:15,156.61075335486424
2024-03-18 01:53:30,156.74915199729978
2024-03-18 01:53:45,156.8874915798887
2024-03-18 01:54:00,157.02577025844727
2024-03-18 01:54:15,157.1639861899196
2024-03-18 01:54:30,157.30213753564317
2024-03-18 01:54:45,157.44022245129133
2024-03-18 01:55:00,157.57823909079812
2024-03-18 01:55:15,157.71618561714826
2024-03-18 01:55:30,157.8540601836653
2024-03-18 01:55:45,157.99186094590746
2024-03-18 01:56:00,158.1295860597873
2024-03-18 01:56:15,158.26723367927138
2024-03-18 01:56:30,158.40480196334764
2024-03-18 01:56:45,158.54228906165892
2024-03-18 01:57:00,158.67969313715233
2024-03-18 01:57:15,158.81701234111134
2024-03-18 01:57:30,158.954244829413
2024-03-18 01:57:45,159.09138875748923
2024-03-18 01:58:00,159.228442281382
2024-03-18 01:58:15,159.3654035539993
2024-03-18 01:58:30,159.50227073811374
2024-03-18 01:58:45,159.63904198771345
2024-03-18 01:59:00,159.7757154578222
2024-03-18 01:59:15,159.9122893097194
2024-03-18 01:59:30,160.04876170022806
2024-03-18 01:59:45,160.18513078483795
2024-03-18 02:00:00,160.32139472986378
2024-03-18 02:00:15,160.45755169245737
2024-03-18 02:00:30,160.59359983339832
2024-03-18 02:00:45,160.72953731474823
2024-03-18 02:01:00,160.8653622978788
2024-03-18 02:01:15,161.00107294980572
2024-03-18 02:01:30,161.13666743069817
2024-03-18 02:01:45,161.27214391267268
2024-03-18 02:02:00,161.40750055989932
2024-03-18 02:02:15,161.54273554072617
2024-03-18 02:02:30,161.67784702433954
2024-03-18 02:02:45,161.81283318171174
2024-03-18 02:03:00,161.94769218209046
2024-03-18 02:03:15,162.08242220540998
2024-03-18 02:03:30,162.21702142226897
2024-03-18 02:03:45,162.35148801275514
2024-03-18 02:04:00,162.48582015314923
2024-03-18 02:04:15,162.62001602384123
2024-03-18 02:04:30,162.75407380674443
2024-03-18 02:04:45,162.88799168220754
2024-03-18 02:05:00,163.0217678421104
2024-03-18 02:05:15,163.15540047070598
2024-03-18 02:05:30,163.28888775782457
2024-03-18 02:05:45,163.42222789266512
2024-03-18 02:06:00,163.55541907228266
2024-03-18 02:06:15,163.68845948789246
2024-03-18 02:06:30,163.8213473435469
2024-03-18 02:06:45,163.95408083662076
2024-03-18 02:07:00,164.0866581698724
2024-03-18 02:07:15,164.21907754798102
2024-03-18 02:07:30,164.35133717888667
2024-03-18 02:07:45,164.48343527102924
2024-03-18 02:08:00,164.615370038819
2024-03-18 02:08:15,164.7471396975664
2024-03-18 02:08:30,164.87874246699744
2024-03-18 02:08:45,165.01017656663282
2024-03-18 02:09:00,165.14144022038676
2024-03-18 02:09:15,165.2725316546464
2024-03-18 02:09:30,165.40344909620882
2024-03-18 02:09:45,165.53419078407612
2024-03-18 02:10:00,165.664754950943
2024-03-18 02:10:15,165.7951398344671
2024-03-18 02:10:30,165.92534368026617
2024-03-18 02:10:45,166.05536473188414
2024-03-18 02:11:00,166.18520123546065
2024-03-18 02:11:15,166.31485144949238
2024-03-18 02:11:30,166.44431362680572
2024-03-18 02:11:45,166.57358602697911
2024-03-18 02:12:00,166.70266691289527
2024-03-18 02:12:15,166.83155455179863
2024-03-18 02:12:30,166.96024721186808
2024-03-18 02:12:45,167.08874316928438
2024-03-18 02:13:00,167.2170407022636
2024-03-18 02:13:15,167.34513809418502
2024-03-18 02:13:30,167.47303362984448
2024-03-18 02:13:45,167.6007255997691
2024-03-18 02:14:00,167.7282122973654
2024-03-18 02:14:15,167.8554920186964
2024-03-18 02:14:30,167.98256307206842
2024-03-18 02:14:45,168.10942376186222
2024-03-18 02:15:00,168.23607239787572
2024-03-18 02:15:15,168.36250729870557
2024-03-18 02:15:30,168.4887267835276
2024-03-18 02:15:45,168.614729177366
2024-03-18 02:16:00,168.74051280596277
2024-03-18 02:16:15,168.8660760105499
2024-03-18 02:16:30,168.99141712615923
2024-03-18 02:16:45,169.11653449713648
2024-03-18 02:17:00,169.24142647057556
2024-03-18 02:17:15,169.36609140317753
2024-03-18 02:17:30,169.4905276502298
2024-03-18 02:17:45,169.61473357701385
2024-03-18 02:18:00,169.7387075538635
2024-03-18 02:18:15,169.86244795321392
2024-03-18 02:18:30,169.98595315442836
2024-03-18 02:18:45,170.1092215420084
2024-03-18 02:19:00,170.23225150633996
2024-03-18 02:19:15,170.35504143896176
2024-03-18 02:19:30,170.4775897476831
2024-03-18 02:19:45,170.5998948337494
2024-03-18 02:20:00,170.72195511244328
2024-03-18 02:20:15,170.84376900000606
2024-03-18 02:20:30,170.9653349204698
2024-03-18 02:20:45,171.08665129920774
2024-03-18 02:21:00,171.2077165785772
2024-03-18 02:21:15,171.32852919563464
2024-03-18 02:21:30,171.44908759808777
2024-03-18 02:21:45,171.56939023763542
2024-03-18 02:22:00,171.68943557634358
2024-03-18 02:22:15,171.80922207705177
2024-03-18 02:22:30,171.92874821282533
2024-03-18 02:22:45,172.04801246301446
2024-03-18 02:23:00,172.16701331118998
2024-03-18 02:23:15,172.2857492471629
2024-03-18 02:23:30,172.4042187688375
2024-03-18 02:23:45,172.52242037857098
2024-03-18 02:24:00,172.64035258819445
2024-03-18 02:24:15,172.75801391651652
2024-03-18 02:24:30,172.87540288393404
2024-03-18 02:24:45,172.99251802412323
2024-03-18 02:25:00,173.10935787306084
2024-03-18 02:25:15,173.22592097516304
2024-03-18 02:25:30,173.34220587923886
2024-03-18 02:25:45,173.45821114855903
2024-03-18 02:26:00,173.57393534603776
2024-03-18 02:26:15,173.6893770445584
2024-03-18 02:26:30,173.80453482172388
2024-03-18 02:26:45,173.9194072675012
2024-03-18 02:27:00,174.0339929746938
2024-03-18 02:27:15,174.1482905426104
2024-03-18 02:27:30,174.26229858507196
2024-03-18 02:27:45,174.3760157167161
2024-03-18 02:28:00,174.48944056044593
2024-03-18 02:28:15,174.60257174852276
2024-03-18 02:28:30,174.7154079189354
2024-03-18 02:28:45,174.82794771993142
2024-03-18 02:29:00,174.9401898074083
2024-03-18 02:29:15,175.05213284136454
2024-03-18 02:29:30,175.16377549469482
2024-03-18 02:29:45,175.27511644505458
2024-03-18 02:30:00,175.38615437760146
2024-03-18 02:30:15,175.49688798740647
2024-03-18 02:30:30,175.6073159742659
2024-03-18 02:30:45,175.71743705369187
2024-03-18 02:31:00,175.82724994232683
2024-03-18 02:31:15,175.93675336515824
2024-03-18 02:31:30,176.0459460602681
2024-03-18 02:31:45,176.15482677024315
2024-03-18 02:32:00,176.2633942445611
2024-03-18 02:32:15,176.3716472486973
2024-03-18 02:32:30,176.47958454909843
2024-03-18 02:32:45,176.58720492352086
2024-03-18 02:33:00,176.69450715846244
2024-03-18 02:33:15,176.8014900467923
2024-03-18 02:33:30,176.9081523936982
2024-03-18 02:33:45,177.01449301157982
2024-03-18 02:34:00,177.12051072262233
2024-03-18 02:34:15,177.22620435572657
2024-03-18 02:34:30,177.33157275034665
2024-03-18 02:34:45,177.43661475350535
2024-03-18 02:35:00,177.5413292224209
2024-03-18 02:35:15,177.64571502101785
2024-03-18 02:35:30,177.74977102871196
2024-03-18 02:35:45,177.85349612769053
2024-03-18 02:36:00,177.95688921015113
2024-03-18 02:36:15,178.0599491810517
2024-03-18 02:36:30,178.16267495191238
2024-03-18 02:36:45,178.2650654402824
2024-03-18 02:37:00,178.3671195833962
2024-03-18 02:37:15,178.46883631756407
2024-03-18 02:37:30,178.5702145931758
2024-03-18 02:37:45,178.6712533699814
2024-03-18 02:38:00,178.77195161455728
2024-03-18 02:38:15,178.87230830798475
2024-03-18 02:38:30,178.97232243531082
2024-03-18 02:38:45,179.07199299832126
2024-03-18 02:39:00,179.1713190026412
2024-03-18 02:39:15,179.2702994653642
2024-03-18 02:39:30,179.3689334139821
2024-03-18 02:39:45,179.46721988582183
2024-03-18 02:40:00,179.56515792447405
2024-03-18 02:40:15,179.6627465928196
2024-03-18 02:40:30,179.75998495333252
2024-03-18 02:40:45,179.8568720855017
2024-03-18 02:41:00,179.95340707550824
2024-03-18 02:41:15,180.0495890208516
2024-03-18 02:41:30,180.14541702815632
2024-03-18 02:41:45,180.24089021334674
2024-03-18 02:42:00,180.33600770833164
2024-03-18 02:42:15,180.4307686490883
2024-03-18 02:42:30,180.52517218319326
2024-03-18 02:42:45,180.61921747141938
2024-03-18 02:43:00,180.71290368181639
2024-03-18 02:43:15,180.8062299923312
2024-03-18 02:43:30,180.89919559655243
2024-03-18 02:43:45,180.99179969395558
2024-03-18 02:44:00,181.0840414946243
2024-03-18 02:44:15,181.17592022062746
2024-03-18 02:44:30,181.26743510500484
2024-03-18 02:44:45,181.35858538704446
2024-03-18 02:45:00,181.44937032650625
2024-03-18 02:45:15,181.5397891832288
2024-03-18 02:45:30,181.62984123454473
2024-03-18 02:45:45,181.7195257657089
2024-03-18 02:46:00,181.8088420731779
2024-03-18 02:46:15,181.89778946457176
